  Wind_max,  Wind_mittel,Niederschlagsform,Schneehöhe,Bedeckungsgrad, Dampfdruck,  Luftdruck, Temp_mittel, rel_Feuchte, Temp_max_2m, Temp_min_2m, Temp_min_5cm
12.9,2.4,1,0,6.7,11.5,962.7,14,73,20.3,4.2,0.9
9.5,2.8,1,0,7.7,12.8,962.7,12.6,84,16.5,9.5,9.2
9,3.8,1,0,8,12.5,967.8,10.5,98,11.4,9.4,9.3
7,2.7,1,0,8,10.7,975.1,9.1,93,10.5,9,9.2
2.5,1.1,1,0,8,12.9,977.9,11.3,98,12.1,8.8,8.9
3,1,1,0,7.3,16,975.9,14.8,97,18,11.5,11.6
4.5,0.8,1,0,7.3,15.7,972.4,15.4,89,20.9,11.6,10.6
7.5,2.4,1,0,8,15.5,973.2,14,97,15,13,10
6,1.5,1,0,6.3,13.9,974.4,16.2,76,19.1,10.7,7.5
8,1.8,1,0,8,13.6,973.2,12.1,95,15.9,11.3,9.4
5,1.9,0,0,6.3,12.1,978.6,12.1,86,16.8,7,4.4
7.5,3,1,0,4,11.3,976.3,11.8,81,16.5,8.7,5.1
9.5,3.4,1,0,7.3,12.1,974.4,12.6,82,16.5,9.8,9.2
14,5.5,1,0,7.7,13.3,968.4,12.4,91,13.8,11,11
5.5,2.4,0,0,3.7,10.5,978.6,12.2,74,17,9.8,9.2
5.5,1.3,0,0,1.7,10.8,978.4,15.2,64,20.4,7.5,3.8
7,1.6,0,0,4,12.3,980.4,16.4,66,21.5,8.8,4.5
5,0.9,0,0,3.7,12.8,981,18.8,60,23.6,11.9,9.8
9.5,2.5,1,0,2.3,15.6,980.2,20.3,67,25.4,13.8,8.8
7.5,1.7,1,0,7,16,984.4,16.2,87,20.2,14.8,11.4
10,3.9,0,0,2.7,12.5,984.4,18,62,22.8,11.7,10.6
6,2.4,0,0,2.3,13.1,983.6,17.4,65,22.5,11.5,9.5
9.5,2.8,0,0,0.7,12.3,980.3,18.3,60,23.7,11.8,10.2
9.5,1.8,0,0,0.7,13.6,982.8,18.9,63,24,11.5,7
3.5,0.7,0,0,0.7,14,982.6,20.8,59,26.7,10.5,6.9
12,1.6,0,0,3,17.6,977.4,21.6,67,28,13.9,10
17,2.2,1,0,5.3,19.1,971.6,19,85,27.8,14.9,11.3
12,3.9,1,0,6.3,15.3,975.1,15.4,84,19.9,14,15
5,1.7,0,0,3.3,11.6,988.8,13.9,74,19.5,7,4.1
9,4.2,0,0,2,12.7,987.2,18.2,62,22.4,10.4,7
7,3.4,0,0,0,14.1,984,21,58,26.5,13.1,11.2
6.3,3.1,0,0,0,15.6,982.7,22.7,57,28.3,16,12.3
6,2,0,0,2.7,16.3,981.2,25,52,30,16,12
6.7,2.3,0,0,1.7,18.1,981.6,21,71,27.2,17.3,13.9
15.6,4.6,1,0,6,12.9,979.1,13.8,78,18.4,12,11
11.2,3.3,1,0,7,10.4,981.8,12.4,75,17.1,4.9,2.3
5.8,1.4,0,0,2.3,9.5,984.8,12.2,67,18,4.3,0.2
4,1.1,0,0,4.7,10.3,983.1,15.5,59,20.2,6,1.7
12.3,2.4,1,0,6.3,13.2,980.6,15.5,75,21.1,9.1,4.5
6.7,2.2,1,0,5,15.6,979.2,14.8,92,17.5,11.3,10.5
7.5,2.4,0,0,3.3,14.9,977.5,16.9,78,21.7,12,9.5
6.7,1.7,0,0,5.3,16,973.1,19.8,71,24.5,13.2,8.4
17.2,3.9,1,0,4.7,15.5,964.7,18.9,68,27.2,14.2,12
20.5,6.4,1,0,6.7,12.9,963.8,12.2,90,16.5,11.6,11.2
14.6,5,1,0,5.7,14,967.2,13.4,90,16,9.3,8.4
12.5,4.7,1,0,6,10.9,971.2,14.1,68,18.8,10.4,9.2
10.3,4.2,1,0,7.7,12.4,971.1,12.6,86,15.5,9.2,9.2
12.2,3.6,1,0,7.3,13.6,975.4,12.5,93,16.1,9.7,9.4
8,3.1,0,0,7.3,13.6,974,13.8,85,18.5,11.2,11.1
5,1.5,0,0,4.3,12,971.9,13.7,78,19.8,8.6,6.6
6.2,1.5,1,0,5,13.1,977.4,13.4,85,17.7,8.2,4.7
5.3,1.5,0,0,5,13.9,979.8,15.8,79,20.5,8,6.4
6.2,1.7,0,0,5,12.3,978.3,14.4,76,19.5,9.3,6
7.3,2.1,0,0,2,11.6,981.4,13.9,72,19.4,8.5,5.7
6.5,3,0,0,0.7,11.5,985.5,14.1,71,20.2,8.5,7.4
5,1.8,0,0,1.7,11.6,986.6,16.6,63,22.3,9,6.9
12.2,2.8,0,0,2.7,13.6,979.5,19.6,63,25.5,11.2,7.3
10.7,3.2,1,0,7.7,17.2,973.5,16.9,88,19.8,15.6,13.3
14,2.7,1,0,7.7,13.5,969.2,11.5,98,16.2,11,11.5
8,1.7,1,0,5,12.1,979.5,12.9,82,18.4,6.7,3.5
3.5,1.5,0,0,4,11.7,982.6,13,79,17.5,8.5,7.4
5.3,2.2,0,0,1,11.5,981.8,16,66,21.6,9.8,5.6
5.1,2.3,1,0,4,14.5,978,17.6,71,24.1,11,9
14.2,3,0,0,5,14,977.5,16.3,75,21.5,14.4,13.4
7.4,1,0,0,4,11.7,983.5,15,71,19.6,8.1,4.7
10.2,3.4,0,0,3.7,13.1,981.1,18.1,65,23.5,10.3,7.7
7.1,2.5,0,0,1.3,15.7,976,20.9,65,26.5,13,10.2
12,1.9,1,0,5.7,16.3,973.6,17.3,80,25,13.9,9.4
4.9,1.9,1,0,7.3,15.6,975.4,15.9,86,19.7,14.2,13.1
13.9,4.5,1,0,6.3,17.1,974.4,18.7,76,24.2,15.3,14.9
8.2,1.1,1,0,6,14.1,980.3,17.1,73,21.8,12.4,8.4
4,1.6,1,0,7.7,15.9,977.9,15.5,90,17.8,13,11.6
8.6,2.9,0,0,6.3,14.1,978.7,16.6,74,22,14.7,14
7.6,1.5,0,0,6.7,12.7,981.6,13,84,18.4,9.6,6.6
5.1,0.7,1,0,5.3,12.7,983.2,15.1,76,20.1,7,4
10.1,2.9,1,0,4.7,12.9,980.6,14.4,79,19.1,10.6,9
10.3,4.2,1,0,8,12.9,977.8,12.2,89,15,10.7,11
8.3,3,1,0,5.3,12,977.6,12,87,16.3,6.5,3.7
10.9,3.8,1,0,5.3,11.6,975.5,12.5,80,17.6,10,9
8.3,2.9,1,0,7.3,12.4,977.8,14.2,80,18.4,7.6,3.6
13.3,5.2,1,0,7.3,12.5,971.8,13,83,16,12.2,11.1
8.1,3.6,1,0,7,12.9,979.4,13.9,83,17.8,10.5,10.1
11.4,3.9,1,0,3,13.2,978.2,16.1,74,20.6,10.4,7
19.1,5.3,1,0,7,13.6,975.6,14.2,84,18,10.5,10.1
7.9,2.9,0,0,7,12.9,982,14,81,17.8,10.3,8.4
7.2,1.3,1,0,7.3,13.1,981.6,14.1,82,17.9,10.7,8.5
6.2,1.7,0,0,3.3,15.2,981.8,16.6,80,22,11.6,10.5
8.2,2.7,0,0,2.7,16.3,981.4,19.6,72,24.7,11.6,9.2
3.9,1.2,0,0,4.7,16.8,985.8,20.6,72,26.6,13.6,9.9
6.2,2.8,0,0,3.3,17.5,986.8,21.4,70,27,13.6,15.4
7,3.9,0,0,0,16.8,982,21.2,68,28,16,15.1
4.9,1.9,0,0,0,18.4,982.3,22.8,67,29.8,15.6,11.5
7,3.6,0,0,0,14.9,985.2,22.2,58,28,17.4,14.7
6.4,2.2,0,0,0,16.3,983.1,22.9,60,29,16.2,14.1
8.6,2.4,0,0,1.3,18.7,978.6,22.5,68,29,16.1,14.3
8,1.4,0,0,5,17.1,975.2,21.9,66,28,16.2,12.2
7,1.7,1,0,6,16.5,975.1,20.8,67,25.5,15.5,12.4
7.9,2.8,1,0,7,16.1,972,16.1,88,20.5,14.9,14.5
11.5,3.9,1,0,7.7,14,968.7,12.7,92,16.7,11.3,10.8
15.2,5.6,1,0,4,10.9,971.9,11.7,78,16.6,9.8,10.2
9.1,2.6,1,0,6.7,10.9,980.4,10.7,86,13,6.7,4.7
3.9,1,0,0,5,12.8,984.3,12.3,89,16.5,8.6,6
5,1.8,0,0,0,11.1,981.9,13.4,73,19.9,5.7,2.7
5,1.4,1,0,5.3,12.9,977.2,15.6,74,21.4,6.9,3.5
7,2.1,0,0,6.7,12.9,978.7,14.1,80,18.7,11.4,10.3
9.1,3,1,0,6.7,13.7,974.4,17.8,69,22.9,11.4,7
14.1,4.1,1,0,8,17.6,976.8,16.2,96,18.7,14.5,13.7
8.1,2.3,0,0,3.7,16.5,982.7,17.5,83,22.5,13,10.2
8.2,2.9,0,0,0,19.2,977.2,22,74,27.2,12.5,10.2
8.4,2.4,0,0,1.3,17.9,979.6,21.8,70,28,17.1,12.8
4.9,1.7,0,0,0.3,18.5,980.7,21.7,72,29.1,15.7,11.6
6,2,0,0,0.3,19.6,978.3,21.6,77,27.5,16.1,12.5
5.5,1.3,0,0,2.7,20.3,977.9,20.6,85,26.1,15.8,13.9
5,0.6,0,0,8,19.9,981.8,18.1,96,20.6,15.5,13.3
6,2.8,0,0,2.7,19.1,984,18.4,90,21.9,14.9,14.1
6.1,3.1,0,0,0,15.1,982.2,18,75,25.4,13.1,12.1
3.2,1,1,0,1.7,15.7,981.8,19.6,73,26,13.1,9.5
3.1,0.5,0,0,5,16.8,984.3,16.6,88,21.5,14.2,11.1
3,0.8,0,0,3.7,14.8,982.4,15.2,86,21.1,11,9.1
6.8,2.5,1,0,6,16.4,975.4,16.3,88,20.3,11.9,9.7
8.9,2.5,0,0,5.3,15.5,975.6,18.9,71,23.7,15,12
7.4,2.8,1,0,6.3,13.2,976.8,19.3,60,22.6,16.1,14.1
10.1,2.4,1,0,7.7,15.6,972.3,16.9,79,23.3,15.2,14
3,0.4,1,0,7.3,14.5,976.2,13.9,92,18,9,7.1
2,0.5,1,0,8,16,977.5,14.3,99,15,12.3,11.6
3,1,0,0,7,16.7,976.7,15.9,92,18.5,14,14.4
6,2.2,0,0,5,14.5,975.4,14.8,86,18.7,11.7,9.1
5.5,2.1,0,0,2.3,15.2,977,15.6,86,20.9,11.6,9
7,3.3,1,0,6.3,16,967.2,16.5,85,21.7,12,10.5
10,3.4,1,0,7.7,11.5,962.6,11.3,84,16,10.4,11
10.5,3.7,1,0,5,10.7,970.3,10.4,86,14.7,7.1,5.7
6,2,0,0,5,12.5,985.4,13.8,81,17.9,8.5,5.4
6,2.1,0,0,2.3,11.7,985.8,14,76,21.4,7.4,4.3
5,1.2,0,0,4.7,13.9,985.1,15,82,20.8,8.5,5
6.5,1.8,0,0,3.7,13.7,987.8,14.3,82,19.5,11.5,8.6
9,4.7,0,0,0.3,11.3,988,11.5,82,16.5,8.5,8.1
8,4,0,0,0.3,9.7,987.9,10.2,78,16.1,5.3,3.9
8,2.1,0,0,1.3,10.7,984.2,11.2,80,17.2,5,3.2
6,2.5,1,0,8,11.1,981.8,8.8,99,10.9,6.7,3.6
20,6.1,1,0,8,10.3,963.6,8.6,92,10.3,7.3,7.6
11,4.8,1,0,7,7.6,952.2,5.4,84,8.3,4.1,3.6
12.5,5.9,1,0,8,8.9,953.4,6.2,95,7.6,2.7,2.8
10,3.8,0,0,3,7.6,967,6.8,76,11.2,5.2,5
3,1.4,0,0,2.7,7.7,973.8,7.3,78,12.5,0.1,-2.5
7,2.5,1,0,7,8.9,974.7,7.4,87,11,1.5,-0.5
11,4.4,1,0,7.7,11.2,977.1,10.2,89,11.5,6.5,4.9
14.9,5.6,1,0,5,12.7,975.4,14.8,77,17.4,9.1,8.7
19,6.4,1,0,8,13.1,973.2,11.4,96,15.5,9.3,10.2
9.7,3.9,1,0,8,14.3,969.2,13.2,94,13.9,9.4,9.8
12.2,3.4,1,0,5.3,10.7,969.8,8.8,91,13.4,7,9.8
8,3.2,1,0,4.7,9.6,970.4,9,85,13.2,4.3,2.2
4.7,1.8,1,0,6.7,10,973,8.8,88,11.5,6.6,5.3
2.4,0.6,0,0,2.7,8.5,976.3,7.8,83,14.6,1.1,-1
4,1.5,0,0,7.3,8.8,984.6,6.1,92,9.3,3.5,0.1
6.6,2.3,0,0,7.7,9.5,988,7.8,91,9.5,3.8,3.6
8.1,3.4,1,0,5.7,8.9,980.7,5.9,96,9.5,5,7.4
8.8,4.7,1,0,6,8.4,973,4.3,95,7.6,2.1,5.2
6.2,2.9,1,0,2.3,5.9,976.6,1.2,89,3.6,-1,-2.5
4.8,1.6,8,0,4.7,6.1,980.8,0,91,5.7,-3,-3.3
4.2,1.8,8,0,4.3,5.7,976.3,1.2,88,3.7,-5.8,-7.5
7.3,1.7,8,0,8,6.4,968.4,0.7,99,2.5,-0.2,0
9.6,4.7,1,0,8,8.4,964.6,5.8,93,7.4,0.1,0.4
8.3,4.2,1,0,7.7,10.1,959.5,7.6,95,9.7,5.1,4.1
7,3.9,1,0,7.3,8.1,964.3,5.6,88,7.9,4.5,4.3
8.6,4.7,0,0,4.7,7.3,959.4,4.3,86,7.5,3.1,2.6
12.5,9.3,1,0,7.7,7.3,955,5.5,82,6.5,2.4,2
10.4,4.4,1,0,7,8.3,958.7,4.4,96,7.5,2.6,5.4
8,5.6,0,0,8,7.5,970.2,3.8,93,5,1.6,0.2
6.1,3.9,0,0,8,7.5,976.6,3.7,94,4.3,2.3,2.6
5,2.2,0,0,8,7.3,977.6,4.5,88,5.6,2.8,3.1
4.9,2.7,0,0,7.7,6.1,978,2.6,84,4.7,1.2,2.4
5.2,3.4,0,0,4.7,6.5,977.4,2.6,88,6.1,-1.2,-2.6
8.2,5.2,0,0,1.3,6,981.6,3.6,75,7,-0.3,-3.4
9.4,6.4,0,0,0,4.9,986.6,0.7,75,5.4,-1.3,-2
5.3,3.6,0,0,0,4.3,985.8,-1.4,78,3.1,-4.4,-6.6
5.4,4,0,0,3,5.1,978.6,-0.5,84,3.1,-4.2,-7
6.4,1.4,1,0,5,5.6,974.8,3.9,73,10.5,-3.4,-5.2
4.8,0.5,1,0,8,8.8,976.7,5.6,96,7,3.8,2.6
4.3,1.6,1,0,7.7,9.1,972.7,5.4,97,8.5,3.2,5.3
7.4,4,1,0,8,9.3,960.3,6.4,97,8,2.3,1.6
7.2,3.4,1,0,6,9.1,961.5,7.7,84,11.1,5.3,5.4
8.4,4.3,1,0,8,8.3,969.6,4.7,95,8.4,4.2,0.7
4.9,1.6,0,0,3.7,6.3,977.1,2,87,5.7,0,-3
10.9,6.4,1,0,8,7.3,974.4,4.1,91,5.2,-0.5,-3
12.5,8.6,1,0,8,10.7,966.7,8.4,98,8.9,4.5,4.6
13.5,6.1,1,0,5.3,8,964.6,4.6,87,9,2,8
12,3.1,1,0,8,8.4,965.8,5.8,96,9.6,-1.8,-3.7
10.5,6.1,1,0,8,13.6,969.5,12.5,94,13.7,9.6,9
19,7.8,1,0,7,9.3,971.1,9.2,72,13.2,5.6,10.7
7,2.3,7,0,2.7,5.1,977.9,0,80,5.6,-1.4,-4.5
5,1.7,7,0,5.3,5.2,979.8,-1.8,96,-0.5,-3.4,-6.4
7,3.3,1,0,4.7,4.8,976.6,-2.3,92,0,-4.9,-5.4
7.5,2.9,1,0,8,7.6,969.5,4.3,94,5.9,-2.7,-4
9,4,1,0,8,10.4,969.5,8.6,96,9.9,4.9,5.1
18,7.5,1,0,8,13.1,968.4,12.5,90,13.8,8,9.4
16.5,6.4,1,0,7.3,12.9,975.8,11.4,95,12.5,10.6,10.8
6.5,2.1,1,0,8,12,980.6,9.8,98,11,7.5,5
13,4.9,1,0,8,9.2,984.2,7,90,9.7,6.1,7.6
8.5,3.8,0,0,5.3,5.1,990.7,-2.6,95,6.3,-4.4,0.6
10,3.9,0,0,3,3.3,991.4,-4.5,76,-1.9,-7,-8.7
10.5,6.5,0,0,0,2.1,995.5,-9.8,74,-5.1,-11.6,-11.9
10,5,0,0,0.7,2.4,996.6,-8.5,75,-5.8,-11.9,-13
10,5.2,0,0,0.7,3.2,993.8,-4.6,76,-1.7,-9.6,-10.4
10.5,4.1,1,0,4.7,4.3,989.6,-2.8,87,-1.3,-7.6,-8.3
2,0.4,1,0,8,6,983.9,-0.1,98,1,-2.7,-1.9
1.5,0.5,1,0,6,5.2,973.4,-1.2,91,1.3,-2.6,-2.6
14,7.4,0,0,5.3,3.5,970.2,-4.8,78,-0.1,-6,-4
13.5,7.4,0,0,0,2.4,967.2,-8,71,-4.5,-10.2,-11
11,5.5,1,0,0,2.5,963.9,-8.6,79,-4.9,-12,-12.7
11,4.5,8,0,8,3.3,960.8,-6.6,90,-6.1,-10.4,-11
9,3.7,1,0,8,4,964.4,-4.9,93,-4.1,-6.8,-10.9
6.5,1.7,8,0,8,5.1,964.8,-1.7,96,-0.6,-5.3,-4.7
7.5,3.3,1,0,7.7,5.9,963.1,0.9,94,2.9,-2.8,-3.1
10.5,4.5,1,0,6.7,8.8,961,7.5,86,9,2.9,1.4
19,5.2,1,0,6,8.9,961.5,6,89,10.5,3.5,5.1
13.8,2.7,7,0,7.7,4.9,972.3,-0.7,86,4,-1.5,-2.6
8,3.1,0,0,3.7,4.8,977.8,-1.4,83,1,-2.6,-1.9
15,6.7,0,0,2.7,4,977.6,-1.8,75,0,-4.3,-6.2
8,3,0,0,3.7,4,981.6,-2.7,78,-0.5,-3.7,-4.1
4.5,1.4,1,0,5.3,4.5,983.4,-2.3,91,-0.9,-6.9,-8.8
9,4.2,8,0,8,5.9,983.4,-0.5,99,-0.2,-2.1,-1.4
5.2,2.3,1,0,8,6.5,988.3,1.3,98,1.7,-0.4,-0.4
6.7,1.5,0,0,8,7.2,983.8,1.9,100,4.1,0.9,1.4
12.7,5.7,1,0,7.7,7.6,972.3,4.5,92,5.4,-0.2,-1.6
19,6.4,1,0,7,8.5,963.2,5.5,93,7.4,4.4,3.7
19.5,8,1,0,8,8.7,959.6,7.4,83,9.6,3.9,4
22.1,7.9,1,0,7.3,7.5,957.9,4.4,90,6.7,3,3.2
12.1,5.1,8,0,7.7,6.8,958,1.8,96,4.8,0.4,2.5
13.1,5.2,8,0,6.7,6.3,969.8,1.4,93,2.6,0.7,0.2
7.5,3.1,8,0,7,6.4,978.4,1.3,94,3.2,0.5,0.2
10.5,4.7,1,0,7.3,5.7,974.4,3.8,73,5.1,-0.6,-2.8
9.6,4.3,1,0,7.3,8,972.7,6.6,81,8.7,4,3.7
9,4.4,1,0,8,8.3,973.8,6.4,86,7.2,5.5,4.4
16.2,5.3,1,0,7,7.9,977.8,6.6,82,9.3,3.9,1.2
11.3,5.8,1,0,8,9.7,985.4,7.4,94,8.1,5.4,5.4
10,5.1,1,0,7.3,10,980.3,8.1,92,9.2,7,7
24.5,7.7,1,0,4,6.4,973.6,3.8,78,7.8,1.8,3.5
11,5,8,0,8,6.4,981.2,2.7,87,3.7,0.9,0
14.7,6.8,1,0,8,8.4,977.2,5.4,97,7.2,1,1.1
15.9,5.9,1,0,7.7,8.9,976.6,6.6,92,8.5,6.1,4.4
11,5.1,1,0,8,9.9,985,7.3,98,8.2,5.2,6
6.6,1.7,1,0,7,6.7,987.6,4.2,80,8.2,3.4,3.7
8.1,2.1,8,0,5.7,5.7,986.7,1.5,83,4.9,-1.4,-3.6
10.5,4.4,7,0,2,3.1,991.6,-4.9,72,1.6,-6.1,-6
11.2,4.2,7,0,2,2.9,993.8,-5.8,76,-3.2,-8.9,-10.8
8.5,3.8,0,0,0.3,2.9,989.8,-7,79,-3,-9.7,-10.5
4.1,2.3,7,0,8,3.6,976.6,-5.2,89,-4.3,-9.5,-12.4
5.1,1.8,7,5,3.7,4.9,981.1,-1.1,88,2.5,-6,-10.4
5,1.9,8,5,6.3,4.7,986,-2.7,93,0.6,-6.7,-10.3
6,3.9,1,3,8,6.3,983.9,0.7,98,1.2,-2.6,-2.9
9.1,6.1,1,0,5,7.3,980.3,3.9,87,8.5,1.1,0.7
6.9,3.5,1,0,7.7,7.5,985.5,3.8,94,5.5,-0.4,-2
7.3,4.7,1,0,8,8.5,971.5,5.8,93,7.3,4.5,4.5
5,2.1,1,0,6,7.6,973.5,4,93,6.1,3.3,3
6,3.7,0,0,2.3,4.9,988.4,1,74,3.9,-0.4,-0.9
5,2.6,1,0,0.3,4.9,989.9,1.3,76,6,-2.8,-4.1
4,1.5,1,0,3,6,992.8,0.9,91,3.9,-1.2,-4
13.1,9.4,1,0,8,7.3,976.3,4.6,89,6.4,-1,-2.4
13.3,8.4,8,0,7.3,6.4,956.3,1.6,89,7.2,-0.3,3.4
9.5,5.8,7,1,4.7,5.2,969.1,-1.3,92,0.7,-2.1,-2.6
8.1,4.4,8,2,6.7,4.8,987.1,-1,85,2,-5.2,-7.9
12.1,8.8,1,8,8,7.2,976.7,3,95,6.3,-1.6,-1.4
12,6.6,7,0,6.7,5.5,983.6,2.3,74,4.3,1,2.6
5.2,3.9,8,3,7.3,5.9,992.2,2.5,82,4.1,-0.9,-1.6
3,1.2,0,0,8,6.3,989.5,3.8,78,5.2,2,1.6
4.3,2,0,0,7.3,6.4,988.2,4.4,76,6.9,1.5,0.9
7.5,4.5,0,0,3.3,5.6,988.3,3.1,72,6.7,1.1,-1.4
12,7.7,7,0,4.7,3.9,989.6,-1.8,72,2.1,-2.6,-3.4
12.1,8.3,7,0,3,3.3,989.1,-2.8,68,-0.5,-4.7,-5.1
9,5.6,7,0,6,3.9,980.3,-2.2,73,-0.5,-5.5,-6.2
10,6.5,7,0,3.7,3.1,972.7,-4.5,69,-2.2,-5.7,-4.5
10,7.8,7,0,5.7,4,968.3,-2.3,77,0.1,-6.5,-6.7
8,6.1,7,0,8,4.3,969.6,-0.8,78,0.7,-4.2,-4.3
10.7,6.9,0,0,3.3,4.3,964.8,-1,75,3.6,-4.3,-4.7
8.9,2.7,7,0,8,5.2,967.9,-0.6,87,0.3,-2.4,-2.9
6,2,7,0,7.7,4.9,965.4,-1.4,88,1,-2.3,-2
5.6,1.4,7,0,7.7,4.8,960,-0.2,81,2.6,-2.8,-2.7
10.3,5.3,8,5,8,5.3,950.4,-1,95,0.1,-2.1,-1.7
7.5,3.3,8,8,8,5.6,956,-0.8,95,0,-1.4,-1.4
6.5,2.3,7,9,4,3.9,975.4,-2.8,78,-0.4,-4.2,-3.9
13.4,5.3,0,6,2.7,3.7,982.7,-3,77,-0.1,-7.5,-12
15,8,8,5,7.3,4.3,975,0.8,66,3.4,-4.4,-6
8.9,3.6,1,4,7.3,6.1,968.2,3.9,77,7,0.5,-0.2
11.5,4.4,1,0,7.7,8.8,966.4,8,82,12,2.4,1.6
8.2,3.4,1,0,7.7,7.7,966.4,5.6,83,8.7,4.4,2.7
10.2,3.2,0,0,5.3,5.2,968.4,0.1,81,5,-1.6,2.6
17.1,2.4,7,0,3.7,4,976.6,-3.4,82,1.6,-4.3,-6.7
8,1.9,7,1,7,4.7,978.4,-2.3,90,1.6,-6.4,-8.3
7.9,1.4,7,3,2.7,4.3,979.5,-2.6,85,1.4,-7.2,-13
12.4,4.2,0,0,1,4,983.9,-2.2,77,0.8,-4.7,-6.9
11.5,4.3,7,0,5.3,4.1,984.2,-1.9,77,0.5,-4.8,-5.8
9,3.6,7,0,3.7,4.4,980.7,-1.4,78,1.9,-4,-5.2
10.5,4.4,0,0,0.3,4.1,978.2,-0.7,72,3.4,-5.1,-7
10.4,4.9,0,0,0.3,4.1,973.5,0.2,67,5.2,-5,-5.6
10.7,4.6,0,0,4.3,4.3,968.8,1.8,63,6,-3,-3.7
10.5,4.6,0,0,0.3,4,967.1,0.8,63,4.3,-3.2,-4.1
8.2,3.7,0,0,3,3.9,968.4,1.4,59,5.5,-3.5,-4.5
9.5,4.9,0,0,0.3,4,976.6,1.2,61,6.2,-3.7,-4.3
9.3,4.2,0,0,0,3.7,978.3,1,57,6.3,-2.8,-3.7
12.6,4.2,8,0,7,5.1,969.6,1.7,72,7.1,-3.2,-7
12,3.7,8,0,7.7,6.7,964.4,4,82,9,0.3,0.3
11.5,3.4,8,0,6.7,6.4,970.7,2.9,84,6.7,0.6,0.2
16.5,6.7,1,0,7.7,10.5,959,9.2,93,11,2.4,1.6
17.2,8.1,1,0,8,11.6,951.5,10.8,92,12.3,8.1,8
17.1,4.8,1,0,5,7.7,958.8,5.1,86,11.6,3.7,6
14.5,5.9,0,0,4.7,5.7,972.2,5.2,67,9,0.6,-0.2
14,5.9,1,0,5.3,6.4,976.2,6.8,67,10,3,2.6
15,6,1,0,6.7,8.1,963.8,8,75,14.7,2.8,1.1
16.5,6.7,1,0,7,7.7,955.6,5.2,86,8.7,3.1,4.5
15.5,7.4,1,0,7.7,7.1,951.5,4.7,83,7.4,2.7,2.8
14.5,5.5,8,0,6,6.7,970.4,3.6,82,7,2,2.2
16.5,5.4,1,0,7.7,6.4,978.8,4.8,77,6.9,-0.4,-1.8
16,6.4,1,0,5.3,8,970,5.8,82,10.4,3.8,5.1
12.5,5,1,0,5.3,6.5,976.4,4,80,8.5,2,1.8
14,2.8,1,0,7.7,6.9,982.8,3,94,7.7,-1.6,-3.2
5,1.4,0,0,7.3,7.3,981.2,7.7,73,12,1.9,-0.6
6.5,1.7,1,0,8,8.5,979.5,7.8,80,11.5,3.4,1.8
13,3.2,7,0,4.3,5.1,981,4.2,61,9.1,2.5,2.3
11.5,3.2,8,0,4.7,6.1,978.6,2.3,85,6.6,-0.4,-1.9
11.5,6.4,8,0,8,7.5,971.2,4.3,92,6.7,0.6,0.1
8.5,3.7,0,0,5.3,6.7,973.1,5.6,74,9.9,1.8,1
8.5,4,1,0,8,7.3,967.8,8.2,69,13,2.6,-0.5
9,3.4,0,0,7.3,10,967.5,14.3,62,20,8.3,7.1
7.5,2.4,1,0,4.7,9.7,977.8,12.4,70,16,7.8,5.7
7.5,2.1,1,0,5.7,11.1,977.4,13.7,72,18.8,8,6
8.5,2.8,0,0,6.3,12.4,976.6,16.8,69,20.9,8.8,6.5
9,2.4,0,0,7,12.4,978,16,70,21.7,11.6,11.6
10,3.3,0,0,3.7,12.9,976.4,16.1,72,23.2,10.2,9.7
6,1.6,1,0,2.7,11.3,983.2,18.2,59,24.1,9.8,6.7
10.5,3.4,0,0,2,12.8,985.5,18.4,62,24.6,13,9.5
7.5,2.4,0,0,2.7,11.7,981.9,16.9,61,23.5,12.2,8.8
10.5,3.4,0,0,4.3,7.9,981.4,9.2,67,15.5,7.7,4.2
10,3,0,0,2.3,6.3,976.4,7.8,59,12.1,3.3,0.1
10,2.7,0,0,2.7,5.9,974.2,6.4,61,12.6,1.3,-0.5
12,3.2,8,0,4,5.3,975.4,5,61,9.3,0.9,-2
9,1.8,0,0,1.3,4.8,975.1,7.6,48,12,-0.7,-4.9
7.4,2.6,0,0,5,7.1,973.1,6.4,73,10.8,3.8,2.2
9.2,2.1,0,0,5,6.5,972.7,10,57,15.7,2.1,-2.5
9.6,1.7,1,0,6,8.8,971.2,10.4,71,16,4.7,2.6
6,1.9,1,0,6.3,10.3,973.1,12.6,73,17.2,6.9,4.5
11,3.9,1,0,8,13.6,976.6,12.8,93,14.7,10.2,9.3
11,3,1,0,6,13.2,977.2,18.2,65,24.2,11.6,9.6
7.5,1.9,1,0,4,14.8,975.6,14.8,87,18.7,12.6,11
14,3.3,1,0,8,13.6,973.5,12,93,16.3,10.4,9.8
15.2,3.5,1,0,4.3,9.2,976,8.4,81,13.7,7,7.2
7,3,1,0,5.3,9.1,974.6,8.6,82,13.7,5.3,2.7
7,1.4,1,0,7,9.7,975.2,9.1,85,12.2,5,1.6
11,3.6,1,0,1.3,8.9,975.5,9.6,75,14,4.2,1.7
12.5,3.9,1,0,6,8.1,978.4,7.6,77,9.5,3.9,1.8
12.8,3.6,1,0,6.7,9.3,979.1,7,92,9.2,3.7,2.1
12,3.7,1,0,5.7,8.4,979,10.4,70,14.3,1.6,-2.2
13.3,4.2,1,0,7.7,10,974.7,8.2,91,11.8,7.2,8.1
