Wind_max,Wind_mittel,Schneehöhe,Bedeckungsgrad,Dampfdruck,Luftdruck,Temp_mittel,rel_Feuchte,Temp_max_2m,Temp_min_2m,Temp_min_5cm
5.0,1.0,0,6.3,14.1,976.6,14.7,85.0,17.9,12.2,12.8
11.7,4.8,0,0.3,9.7,979.11,17.7,50.0,24.5,10.9,8.9
7.9,2.8,0,7.0,16.1,972.0,16.1,88.0,20.5,14.9,14.5
8.3,4.2,0,2.7,12.1,983.8,13.8,75.0,18.1,11.7,11.1
10.5,4.0,0,7.4,6.5,983.38,3.1,84.75,4.9,0.2,-1.0
5.9,1.2,0,2.7,10.6,985.8,18.7,50.0,25.3,9.4,3.6
19.4,5.1,0,8.0,9.4,975.1,7.8,92.0,9.6,4.5,4.3
12.8,5.4,0,7.3,17.2,971.1,18.7,80.0,22.8,16.9,14.2
12.7,6.6,0,6.3,5.9,986.8,2.2,82.0,3.2,1.0,0.0
12.8,4.4,0,5.8,10.5,982.2,11.0,80.0,15.4,5.5,2.8
12.8,4.6,0,7.3,10.3,972.8,10.0,81.0,13.8,8.2,10.0
11.3,6.0,0,7.8,8.8,991.63,5.6,96.04,7.1,4.3,3.6
9.1,2.4,0,6.9,7.6,981.06,5.3,85.21,6.9,1.9,0.2
7.2,2.2,0,7.7,6.3,974.2,0.9,97.0,3.3,-2.0,-4.4
7.9,2.9,0,6.1,19.0,973.27,20.2,81.29,25.7,17.1,16.3
17.1,8.4,0,8.0,8.9,977.5,5.9,96.0,7.9,3.8,2.5
10.4,2.4,0,3.0,4.8,973.1,-1.4,86.0,1.7,-2.8,-2.1
9.4,2.2,0,5.0,13.5,980.2,17.1,67.0,22.7,14.6,15.7
3.1,0.7,0,7.3,8.0,985.1,7.5,80.0,10.9,2.6,-1.4
7.1,2.1,0,5.3,17.7,974.0,19.6,77.0,26.3,14.2,12.7
12.2,2.5,0,2.3,15.4,982.1,19.6,69.0,25.0,13.7,9.9
9.5,4.5,0,0.0,6.6,986.7,8.6,62.0,14.6,3.1,1.3
13.5,4.7,0,8.0,12.8,973.4,12.3,87.0,14.7,11.2,11.9
8.9,3.7,0,1.0,3.9,986.5,-3.7,85.0,-1.2,-8.3,-11.9
12.0,1.5,0,6.7,18.0,981.4,17.9,86.0,24.2,14.9,14.2
8.7,3.0,0,6.4,17.4,980.6,19.8,77.0,23.9,16.8,12.8
8.4,2.8,0,8.0,20.0,979.8,19.6,89.0,21.5,15.0,15.2
8.3,2.7,0,5.7,13.8,976.9,14.8,84.0,19.3,11.5,11.0
6.3,2.2,0,2.3,6.9,985.4,1.9,94.0,6.6,-0.5,-1.9
11.1,5.6,0,6.8,9.8,985.8,7.7,93.0,8.8,6.0,3.2
19.1,7.0,0,8.0,11.3,965.6,9.3,93.0,13.1,5.4,5.2
13.5,5.5,0,6.3,9.9,981.0,15.1,57.0,17.3,10.4,8.4
7.2,3.0,0,6.0,15.4,980.2,18.4,76.0,23.9,13.9,11.6
4.8,1.4,0,0.8,15.7,987.7,18.2,77.0,24.5,12.6,9.0
9.1,3.6,0,5.7,6.6,994.8,4.3,81.0,7.3,-0.8,-4.8
9.8,1.4,0,5.7,15.7,978.6,16.7,85.0,20.6,13.4,13.0
13.9,6.5,0,7.7,6.4,969.4,4.6,74.0,8.6,3.1,2.6
6.6,2.0,0,1.0,12.1,983.9,17.0,63.0,22.2,10.2,7.3
13.9,6.0,10,6.0,4.1,967.7,-1.7,77.0,1.7,-3.4,-5.2
10.7,3.7,0,7.8,13.6,980.7,12.9,91.0,14.6,10.8,9.4
6.0,2.2,0,1.6,10.7,979.0,12.4,76.0,18.8,5.4,2.1
8.0,2.7,0,6.3,12.8,977.0,13.6,81.0,18.6,11.5,10.1
9.5,2.7,0,4.3,13.1,977.4,20.7,54.0,26.3,12.9,10.0
11.8,3.3,0,8.0,10.5,984.6,8.3,96.0,9.7,5.5,1.6
10.0,3.1,0,8.0,10.2,970.1,9.4,86.0,12.7,7.4,6.3
5.1,0.8,0,3.0,15.8,977.1,22.4,61.0,28.7,12.9,9.3
7.5,0.7,0,6.2,5.5,983.9,1.6,81.0,4.3,-1.7,-4.5
12.0,3.9,4,7.7,6.2,958.6,2.4,88.0,3.6,-0.2,-0.3
6.0,1.3,0,8.0,10.0,975.0,7.8,94.0,10.8,7.2,6.6
12.1,4.0,0,5.3,5.7,980.6,1.2,85.0,2.6,0.3,-1.6
11.4,5.5,0,0.5,4.5,981.7,-1.5,82.0,3.7,-4.4,-5.6
9.3,3.5,0,8.0,7.1,971.6,3.5,89.0,5.9,3.1,1.6
8.2,3.3,0,6.6,11.6,978.8,11.3,87.0,14.8,9.7,7.6
14.4,5.8,0,8.0,9.2,971.9,8.7,83.0,9.4,4.8,4.5
18.2,4.0,0,6.6,11.7,975.8,16.1,67.0,21.2,9.4,7.4
6.2,1.7,0,1.3,14.3,978.8,20.8,61.0,29.2,14.0,10.6
5.8,1.4,0,1.3,6.4,977.9,4.8,76.0,10.5,-0.5,-3.6
11.6,4.8,0,6.0,12.7,964.6,12.0,89.0,15.6,10.0,8.9
9.7,4.3,0,7.9,5.2,986.5,-0.7,89.0,0.3,-1.6,-1.5
14.8,6.4,0,6.7,6.3,972.5,6.3,68.0,8.3,3.6,2.9
6.5,3.3,0,8.0,6.4,973.0,1.0,98.0,2.7,-0.7,-0.8
12.4,3.7,0,5.5,14.0,977.0,13.2,92.0,17.5,9.0,6.9
7.8,3.1,7,6.0,4.4,965.2,-2.5,87.0,-0.6,-4.5,-4.5
6.9,2.4,0,1.0,16.7,986.6,22.0,64.0,27.2,15.0,11.5
14.1,5.1,0,7.7,9.0,980.5,7.2,90.0,8.2,3.3,3.6
7.1,1.7,0,5.0,6.4,972.6,2.5,87.0,4.9,-3.2,-5.9
17.1,5.2,0,4.7,7.1,978.7,3.9,82.0,8.6,1.4,5.2
13.6,3.3,0,5.7,9.5,968.0,10.6,76.0,15.2,4.6,-0.6
8.5,4.1,0,8.0,7.4,990.3,4.6,89.0,6.0,-1.2,-3.3
8.2,1.9,0,2.0,7.8,982.6,8.9,72.0,16.2,2.6,-1.6
10.0,2.0,0,6.0,13.0,979.9,20.0,59.0,27.3,9.1,2.8
5.1,1.7,0,4.7,17.2,973.4,20.1,73.0,25.0,14.6,13.1
11.8,2.6,11,6.3,4.3,967.4,-3.2,88.0,1.8,-7.0,-6.2
9.9,2.3,0,5.3,16.7,977.6,18.6,76.0,26.2,13.5,10.2
11.0,3.1,0,7.3,7.6,976.2,4.6,86.0,8.3,3.0,5.6
7.2,2.4,0,7.5,8.0,984.62,4.5,93.92,6.4,2.3,1.5
16.4,6.8,3,5.7,1.9,961.3,-9.2,64.0,-7.2,-12.6,-14.0
9.7,4.5,0,2.9,5.6,984.8,4.0,70.0,10.1,-0.8,-2.9
11.0,2.0,0,2.7,18.3,981.6,26.2,54.0,34.4,19.3,16.2
9.7,2.6,0,3.7,7.9,974.7,9.8,65.0,16.0,4.4,-0.4
11.0,1.5,0,7.3,7.1,975.1,5.9,77.0,8.9,2.2,-2.0
8.4,2.4,0,3.3,12.9,975.0,18.7,61.0,23.3,11.6,7.4
2.9,0.7,0,6.7,10.4,978.2,9.6,87.0,12.8,7.0,6.0
7.2,2.9,0,2.7,6.6,989.8,3.0,86.0,8.2,0.1,-0.7
12.1,2.6,0,4.5,16.6,979.4,22.7,63.0,28.9,16.5,12.8
14.1,7.5,0,8.0,8.1,983.85,4.8,93.58,7.6,1.3,1.3
14.4,3.5,0,7.0,10.3,978.7,10.6,80.0,14.4,8.8,10.1
13.0,6.9,0,8.0,12.2,977.1,10.6,95.0,11.5,9.9,9.1
2.0,0.4,0,7.7,9.3,987.1,6.0,100.0,7.5,2.6,2.3
14.1,4.1,0,8.0,17.6,976.8,16.2,96.0,18.7,14.5,13.7
7.7,3.4,0,6.5,10.8,980.7,10.0,88.29,12.8,7.7,6.3
5.5,2.0,0,5.3,9.9,986.9,9.3,85.0,14.8,6.1,4.5
8.5,1.6,0,2.0,10.3,985.8,15.8,58.0,19.5,8.2,5.5
7.6,2.5,0,7.3,6.1,960.2,3.4,79.0,5.8,0.5,-0.4
10.9,3.8,0,4.0,3.0,988.4,-4.6,70.0,-1.5,-8.0,-10.0
14.5,4.4,0,6.5,8.8,969.8,14.6,54.0,21.8,9.5,4.9
8.0,3.1,0,7.7,12.7,973.6,12.8,86.0,15.8,10.0,8.6
9.1,3.6,0,7.7,9.4,955.8,6.5,97.0,7.9,5.2,5.1
10.0,2.9,0,6.3,14.7,977.2,19.5,67.0,23.2,12.0,8.5
10.6,3.4,0,1.7,10.0,981.0,16.1,54.0,22.3,8.0,2.2
8.8,4.7,3,3.0,2.7,971.9,-7.0,75.0,-2.4,-13.4,-15.6
6.9,2.0,0,2.3,6.1,990.8,5.2,67.0,9.3,3.3,0.2
18.3,6.4,0,6.9,8.5,965.7,6.5,88.0,9.8,5.5,4.7
9.1,2.6,0,6.7,10.9,980.4,10.7,86.0,13.0,6.7,4.7
7.5,2.0,3,7.0,3.1,976.2,-6.5,82.0,-4.0,-10.0,-18.5
5.5,2.3,7,6.3,4.7,966.1,-2.1,90.0,-0.1,-4.9,-7.0
8.0,2.0,0,5.7,9.7,988.3,7.2,91.0,10.3,4.7,6.5
9.0,3.2,0,7.7,10.1,971.2,8.0,94.0,10.3,2.9,-0.5
8.7,2.7,0,6.3,9.3,974.6,7.3,91.0,10.5,3.8,1.0
4.9,1.3,0,6.0,10.8,971.3,13.2,73.0,20.3,8.0,5.3
23.9,7.7,0,8.0,8.5,956.2,5.9,98.0,9.4,-0.4,0.0
7.0,1.7,0,4.3,4.3,977.4,6.8,46.0,12.3,-2.1,-6.2
7.5,2.5,0,3.5,8.4,985.9,15.6,51.0,23.0,7.4,5.0
8.6,4.0,0,0.1,9.0,991.4,7.4,88.0,13.9,3.5,1.8
8.4,3.7,0,2.3,14.9,975.4,21.3,60.0,28.6,15.0,13.7
6.8,2.6,0,7.6,5.9,976.8,2.5,81.0,4.4,1.4,0.9
10.4,5.1,0,8.0,10.8,970.9,9.9,91.0,11.3,6.1,0.2
11.7,2.7,0,3.4,14.1,976.9,16.4,76.0,24.6,11.2,7.9
7.5,1.8,0,5.0,16.7,978.3,19.3,74.0,24.3,15.1,14.0
12.9,6.5,0,4.0,8.9,975.9,16.6,47.0,21.8,12.0,10.2
10.2,3.8,0,8.0,6.8,986.7,3.8,85.0,5.4,2.6,2.4
6.0,1.8,0,1.7,13.5,983.7,22.5,49.0,27.7,12.8,7.1
4.3,1.2,0,7.8,8.6,972.3,5.1,98.0,6.4,4.0,3.1
8.3,2.9,0,3.0,10.0,981.5,13.3,67.0,18.7,7.3,4.0
12.6,5.1,0,5.3,12.4,978.0,13.4,80.0,18.7,12.1,11.4
11.9,5.2,0,7.9,9.2,979.3,5.7,100.0,8.1,3.4,3.5
10.4,4.1,5,7.3,5.6,974.3,0.1,92.0,1.0,-0.4,-0.2
8.0,3.3,0,2.0,16.5,976.7,23.9,58.0,30.0,13.5,12.5
7.6,3.2,0,5.4,8.0,990.5,12.2,58.0,17.6,6.8,3.0
13.2,4.4,0,5.7,7.9,974.8,7.3,76.0,9.2,6.0,3.2
5.4,1.2,0,0.3,2.6,991.1,-4.7,65.0,0.8,-10.5,-14.7
7.4,1.8,0,3.0,11.4,985.0,16.0,64.0,21.2,13.8,10.1
6.1,2.1,0,6.3,17.2,977.8,15.5,97.0,17.3,14.0,14.0
13.3,5.2,0,7.7,9.3,967.9,8.5,85.0,12.2,4.7,2.5
7.8,2.4,0,6.3,8.8,965.1,5.8,95.0,7.5,4.0,3.8
3.6,0.7,0,8.0,4.0,977.0,-4.8,95.0,-3.9,-8.6,-12.0
9.9,2.7,0,5.3,6.9,975.4,3.6,85.0,8.7,2.9,1.5
8.5,4.4,0,3.0,5.5,972.2,5.9,62.0,12.2,-0.2,-1.8
3.8,1.1,0,0.7,5.4,979.4,5.6,63.0,11.0,-0.6,-4.1
7.1,1.5,0,7.8,6.0,988.6,1.0,91.0,3.3,-0.6,-0.7
6.7,2.2,0,3.2,11.8,978.6,14.9,72.0,21.3,8.2,5.1
12.4,3.7,0,3.0,7.6,974.8,10.8,60.0,15.8,5.9,3.4
17.9,7.7,0,7.7,9.0,962.6,7.1,90.0,9.5,3.0,3.5
7.4,1.7,0,3.7,10.8,981.2,18.6,50.0,26.3,10.5,5.8
5.8,1.1,0,6.7,5.1,996.7,-1.0,90.0,0.8,-3.0,-6.7
2.9,1.1,0,8.0,4.7,990.7,-3.5,97.0,-1.8,-4.6,-3.8
5.0,1.7,0,5.3,5.2,979.8,-1.8,96.0,-0.5,-3.4,-6.4
15.0,4.2,0,7.7,6.1,961.4,0.3,95.0,3.1,-0.4,1.4
17.7,7.5,0,4.0,5.5,984.33,3.6,69.96,7.0,1.3,0.3
8.0,4.7,0,0.0,3.5,983.1,-2.8,71.0,1.2,-7.5,-8.2
15.0,8.7,0,0.0,2.7,991.2,-4.4,60.0,-1.6,-9.0,-9.6
11.1,4.1,0,4.3,4.3,983.4,4.9,50.0,8.5,0.2,-1.9
8.4,3.4,0,1.3,11.8,979.7,16.9,63.46,23.6,8.3,5.7
5.7,2.1,0,5.5,5.5,990.28,-0.8,95.21,0.5,-3.0,-5.7
10.6,3.8,0,6.5,14.2,966.43,16.0,80.33,22.9,11.0,9.5
13.0,4.3,0,4.7,10.4,971.3,12.9,70.0,17.0,10.5,10.5
11.8,3.1,0,6.7,15.7,979.5,16.2,87.0,19.3,14.4,12.1
7.2,2.3,0,2.7,14.7,979.7,19.6,67.29,25.9,11.5,8.6
9.9,4.6,0,3.3,15.3,974.4,19.4,69.0,24.4,12.4,10.6
6.2,1.3,0,7.0,11.4,964.0,10.7,88.0,14.3,8.8,8.1
7.6,2.9,0,8.0,7.9,968.2,5.2,89.0,6.2,2.6,1.1
7.0,2.9,0,2.3,10.0,985.8,16.2,55.0,23.4,9.7,7.5
9.0,3.2,0,7.7,8.7,982.8,5.6,97.0,7.2,-1.5,-2.0
6.5,2.2,0,5.9,9.4,987.2,7.2,92.0,9.4,3.3,0.3
11.2,3.5,0,6.0,9.2,964.2,12.4,63.0,19.2,8.6,6.7
8.7,4.0,0,8.0,8.1,986.1,4.6,96.0,5.1,2.4,2.0
11.4,4.5,0,7.7,15.2,972.2,15.2,88.0,18.2,12.0,11.5
9.4,4.6,0,7.3,8.7,965.2,6.4,91.0,9.0,5.3,4.5
13.2,3.5,3,8.0,6.1,961.1,0.7,96.0,1.9,-1.9,-3.4
6.6,1.6,0,7.3,10.0,987.4,8.5,93.0,12.2,4.3,2.0
8.6,2.5,0,0.7,14.0,974.1,21.7,55.0,29.4,15.5,11.6
6.5,1.6,0,0.7,16.3,976.4,23.6,58.0,29.6,15.9,11.7
8.1,4.9,0,3.0,7.0,966.0,11.7,55.0,18.3,4.8,3.0
4.1,1.2,0,5.0,8.0,982.87,5.6,88.83,11.4,1.4,-0.6
6.1,2.3,0,1.4,10.9,982.6,13.6,72.0,21.1,5.8,2.6
6.0,0.7,17,6.0,1.9,975.5,-13.3,84.0,-9.7,-15.6,-20.3
5.0,1.7,0,3.3,11.6,988.8,13.9,74.0,19.5,7.0,4.1
8.5,3.2,0,2.3,10.8,978.8,14.1,67.0,18.6,9.4,8.1
6.6,1.3,0,1.4,12.5,983.0,19.0,59.0,27.8,10.8,6.8
19.0,5.9,0,7.0,8.9,969.6,8.9,79.0,13.2,5.5,4.6
12.4,3.8,0,5.7,10.7,971.4,14.3,67.0,17.8,9.5,7.5
5.0,1.5,0,7.3,12.3,976.4,14.9,73.0,17.1,9.8,9.8
12.0,5.4,0,6.0,5.3,976.3,0.0,87.0,1.6,-0.8,-1.3
5.4,1.2,0,7.3,14.1,972.9,13.3,91.0,15.2,12.3,12.1
7.3,1.9,0,2.0,10.8,984.1,13.1,75.0,20.9,5.5,2.1
10.8,4.2,11,8.0,6.9,966.9,2.2,97.0,3.8,-2.7,-2.2
7.6,2.1,0,2.3,9.5,976.6,13.4,64.0,19.8,7.1,4.0
6.0,2.1,0,7.7,9.7,970.7,8.6,87.0,11.7,6.0,3.5
14.7,5.2,0,0.0,11.1,980.8,12.6,74.0,17.2,7.9,6.7
15.3,3.2,0,2.7,10.8,972.2,16.3,57.0,23.3,11.8,6.1
9.8,4.9,0,8.0,6.1,983.6,0.0,99.0,1.4,-0.7,-0.4
16.8,7.3,6,7.7,6.9,969.6,4.0,89.0,5.6,0.0,-0.4
8.7,2.9,0,5.3,10.3,987.2,9.0,88.0,11.5,6.9,5.6
9.9,2.9,0,3.7,6.2,977.27,5.4,71.21,11.1,-2.1,-5.4
8.0,1.2,0,8.0,4.6,972.4,-0.6,79.0,0.6,-4.6,-8.4
6.4,2.4,0,6.0,11.3,973.3,13.8,72.0,17.9,11.3,11.0
10.9,5.2,0,1.3,8.7,981.1,17.0,46.0,22.3,10.4,8.2
5.6,2.0,0,4.3,13.7,975.1,20.6,58.0,26.7,13.8,11.8
6.8,1.3,0,5.3,10.0,982.4,13.3,67.0,17.9,8.8,6.4
11.7,3.4,0,1.7,4.8,992.1,7.6,48.0,12.0,0.5,-3.6
12.9,6.0,0,7.6,8.7,965.78,7.5,83.75,10.6,4.8,4.1
8.6,2.8,0,7.0,7.5,960.7,5.2,84.0,7.7,2.1,0.6
14.0,6.7,6,5.7,3.1,966.7,-6.4,82.0,-5.2,-9.3,-10.9
13.5,5.3,0,7.7,13.6,973.1,13.2,89.0,16.7,11.7,11.9
11.5,4.7,0,0.5,9.4,981.6,17.5,48.0,23.4,11.8,9.0
12.6,6.2,0,7.7,12.3,977.3,10.8,95.0,11.6,9.7,9.5
5.4,1.0,0,5.3,6.3,987.2,2.8,85.0,4.7,-2.5,-3.8
9.2,2.6,0,8.0,14.5,967.4,13.2,94.0,15.4,12.1,12.2
15.7,4.2,0,7.0,6.5,977.6,4.6,80.0,8.3,-0.6,-0.3
7.2,3.0,0,5.3,9.6,969.6,7.8,91.0,10.7,4.5,3.1
9.3,4.1,0,7.0,13.7,971.0,15.4,79.0,18.3,10.7,9.2
6.6,2.2,0,6.8,10.8,981.7,9.1,93.0,13.0,7.3,5.3
8.5,2.8,0,4.5,14.9,984.2,17.8,74.0,23.2,12.0,10.4
7.4,2.6,0,2.0,15.9,980.4,21.6,63.0,28.4,16.3,15.0
5.8,1.8,0,8.0,12.1,980.9,11.9,87.0,14.5,8.7,7.8
9.5,3.3,0,7.3,15.2,978.1,16.0,83.0,20.6,13.3,11.7
13.5,6.0,0,7.3,14.8,974.1,16.2,80.0,21.0,14.5,14.3
8.7,3.4,0,6.7,11.1,988.1,10.5,85.0,15.0,8.9,8.7
12.7,4.1,0,6.3,10.9,978.5,8.4,92.0,12.1,5.5,9.2
4.4,1.0,0,1.7,8.6,983.0,9.8,74.0,18.6,1.5,-3.2
17.5,5.0,0,7.0,10.0,971.4,10.3,81.0,13.4,7.4,5.9
8.8,2.4,0,4.7,6.1,996.0,4.2,75.0,11.6,-0.9,-4.8
15.9,2.8,0,6.0,14.5,983.3,16.8,76.0,23.0,8.8,5.4
12.5,5.9,0,6.7,7.7,969.5,4.2,92.0,7.0,2.9,2.5
12.8,4.4,0,3.3,5.8,972.5,6.6,63.0,12.8,-1.1,-3.4
7.5,3.9,0,2.3,13.6,978.7,14.4,83.0,20.4,8.8,7.7
10.7,4.1,1,7.0,5.5,977.4,1.7,78.0,4.0,-0.3,-1.4
9.1,2.5,0,7.0,13.2,967.7,12.1,93.0,13.5,9.5,7.0
10.1,2.9,0,6.3,5.9,971.6,0.2,91.0,1.9,-0.5,-0.4
17.1,3.9,0,7.3,6.7,980.3,4.1,82.0,5.7,0.2,-0.4
13.8,4.9,0,8.0,9.7,984.9,7.4,92.0,9.8,6.4,4.9
10.0,2.4,0,7.0,11.6,973.5,10.6,89.0,13.0,8.0,5.4
6.0,1.8,4,8.0,5.5,981.9,-0.6,96.0,0.6,-5.0,-4.8
3.2,0.6,1,8.0,6.7,988.4,1.6,99.0,2.4,-0.1,-0.2
13.9,5.7,0,2.0,4.5,979.9,5.4,52.0,11.7,-0.9,-2.0
9.3,2.2,0,7.3,11.6,974.5,13.4,79.0,17.7,6.9,2.8
6.6,2.2,0,7.1,13.1,976.1,11.7,94.0,16.8,7.4,6.3
8.9,3.4,0,0.0,6.3,974.2,13.8,43.0,19.3,6.9,4.2
5.5,1.5,0,5.0,14.8,978.4,19.0,69.0,23.7,11.8,7.9
12.9,6.5,0,3.2,8.7,969.5,8.3,80.0,12.7,4.5,3.5
7.0,2.3,0,7.7,10.4,960.2,9.4,88.0,11.5,6.9,4.4
10.9,3.6,0,7.3,13.6,975.1,13.6,87.0,16.7,11.6,11.9
6.3,1.1,0,4.3,13.3,978.9,17.6,67.0,22.2,12.6,8.2
8.8,2.6,0,6.3,19.2,980.3,20.6,78.0,25.9,15.8,14.7
8.6,2.3,0,5.7,15.7,984.1,19.0,68.0,25.1,16.1,13.4
17.2,6.8,0,6.7,9.9,975.4,8.3,90.0,11.1,6.1,4.9
18.4,3.1,0,5.7,9.5,971.6,9.7,78.0,16.0,5.4,3.4
5.4,2.4,7,8.0,5.2,976.0,-1.3,95.0,-0.7,-3.1,-2.7
13.4,2.9,0,7.3,16.2,974.5,15.0,90.0,19.0,12.9,15.0
10.9,3.0,0,7.3,14.6,977.5,15.1,86.0,21.8,11.6,11.6
8.2,2.7,0,7.5,16.0,972.0,17.0,83.0,20.4,13.4,10.4
4.0,1.0,0,0.7,12.4,983.2,15.0,74.0,23.0,6.7,2.9
12.4,3.0,0,6.3,14.7,973.8,14.6,88.0,17.2,13.5,10.7
16.4,6.1,0,6.7,8.4,977.3,7.4,81.0,9.9,6.3,5.6
19.9,10.0,0,7.7,10.0,983.83,9.3,85.88,10.1,8.1,7.7
10.6,3.9,0,6.7,12.4,976.6,14.2,77.0,17.4,10.0,9.8
7.8,2.1,0,5.3,7.4,998.0,4.7,88.0,8.1,-1.5,-3.7
8.2,3.1,0,0.1,3.9,998.0,-2.1,75.0,2.5,-6.3,-9.1
9.6,2.8,0,7.7,8.5,963.4,8.8,76.0,12.0,4.4,-0.2
5.6,1.9,0,5.8,6.9,982.38,2.6,93.33,5.9,-0.3,-2.9
4.8,1.6,0,4.7,6.1,980.8,0.0,91.0,5.7,-3.0,-3.3
10.0,4.1,0,7.0,11.9,976.3,11.6,86.0,15.0,9.2,8.6
9.9,2.6,0,3.0,4.5,975.9,3.7,57.0,7.5,0.9,0.3
11.5,3.2,0,7.7,11.9,967.0,10.4,94.0,11.8,8.5,7.0
8.9,2.1,0,4.7,11.9,983.4,14.6,72.0,18.4,10.6,5.5
10.8,4.2,0,6.7,13.6,972.4,16.1,73.0,21.4,14.9,14.3
8.7,3.5,6,5.7,6.0,965.0,1.1,91.0,2.6,-1.4,-1.2
6.3,2.8,0,6.7,6.7,968.7,7.0,70.0,11.6,-0.8,-2.7
13.0,5.4,0,7.0,4.1,978.9,-2.9,83.0,-1.7,-4.9,-4.9
12.5,3.2,0,5.7,17.1,972.2,19.8,75.0,25.2,15.0,14.8
12.6,5.2,0,7.0,11.1,966.3,13.0,76.0,15.5,8.1,7.6
14.3,5.5,12,8.0,5.5,984.7,-0.6,94.0,0.2,-2.7,-2.9
9.8,2.8,0,6.3,12.8,973.7,12.8,86.0,15.8,9.8,9.4
5.6,1.5,0,5.0,14.4,977.6,15.9,82.0,20.8,10.0,6.6
12.4,5.2,0,3.7,4.4,978.5,6.9,46.0,12.1,1.5,-0.2
17.3,4.8,0,3.3,6.3,973.5,16.4,35.0,21.1,10.4,3.4
10.7,3.0,3,5.7,5.6,978.4,2.8,77.0,7.2,-1.2,-2.2
5.7,1.4,0,3.3,10.3,981.4,10.8,81.0,15.7,5.2,2.8
7.2,2.7,0,0.7,15.8,973.3,20.6,67.0,29.8,12.3,9.2
21.8,9.2,0,7.7,10.1,970.0,7.8,94.0,10.2,2.2,1.4
13.0,2.7,0,4.3,10.3,985.9,15.6,59.0,22.4,6.3,2.0
3.8,1.2,0,5.7,9.6,990.4,6.8,96.0,11.0,2.9,0.6
9.4,2.3,0,7.7,9.9,968.6,7.9,92.0,9.4,7.3,7.0
8.1,3.1,0,2.0,10.4,975.1,10.8,81.0,16.1,6.6,3.8
11.4,4.3,0,8.0,9.5,987.8,6.7,97.0,7.2,4.8,4.3
12.0,4.3,0,7.3,13.6,982.2,12.6,94.0,14.0,10.2,8.0
6.0,2.0,0,2.0,16.4,981.9,24.5,54.0,29.9,17.5,11.6
6.4,2.3,0,5.3,13.1,979.9,14.6,80.0,18.5,10.2,10.2
13.9,6.7,4,5.7,3.8,956.7,-3.0,79.0,-1.4,-4.6,-5.7
10.6,4.6,0,7.5,6.9,948.0,4.5,82.0,6.6,3.5,3.0
7.1,2.9,0,1.7,4.1,987.8,-0.3,70.0,5.3,-3.9,-5.5
8.3,1.9,0,0.7,9.9,982.0,13.3,67.0,18.3,3.7,-0.1
9.8,2.9,0,5.1,9.0,976.2,17.4,47.0,24.1,9.2,4.7
9.6,4.1,0,0.7,10.8,989.2,14.5,68.0,20.7,8.4,7.1
7.8,0.7,0,3.3,5.3,972.2,-1.0,91.0,4.6,-5.0,-8.1
5.1,2.2,0,2.3,15.5,977.28,16.6,83.58,24.0,10.6,7.7
11.0,4.3,0,2.3,9.3,992.5,11.2,71.0,18.8,5.7,-0.2
7.4,2.7,0,7.8,8.6,977.6,5.4,95.0,7.1,3.8,3.7
13.2,6.5,0,8.0,8.2,986.31,4.3,99.04,5.3,2.5,2.1
6.6,1.8,0,3.7,5.7,984.5,3.6,74.0,11.0,-1.2,-5.6
5.5,1.7,0,0.7,5.5,985.4,6.6,58.0,10.4,-0.3,-4.1
9.3,4.4,0,0.3,9.8,987.4,14.1,63.0,21.0,7.2,5.6
11.9,4.5,0,3.7,7.6,977.8,8.3,71.0,11.4,4.4,1.9
9.4,3.9,0,1.3,9.1,983.2,15.1,54.0,20.8,8.7,6.3
6.0,0.7,0,6.0,4.3,967.0,-3.2,90.0,0.3,-7.6,-9.6
7.9,3.0,0,5.4,10.5,978.9,11.0,80.0,15.0,8.4,6.4
7.2,3.6,0,8.0,7.3,973.0,6.1,79.0,9.0,2.1,-0.9
11.6,3.3,2,3.2,4.3,975.5,-0.6,73.0,3.3,-4.5,-7.8
12.9,3.4,0,6.3,13.4,964.3,14.8,80.0,19.0,8.9,7.3
8.0,3.0,0,0.2,8.1,994.0,8.3,74.0,13.9,2.3,-1.4
6.9,2.0,0,7.4,6.4,976.9,1.2,96.0,2.2,-1.7,-2.8
6.5,2.1,0,8.0,15.3,972.7,14.4,93.0,16.2,12.2,12.2
15.3,6.2,0,8.0,12.2,973.9,11.3,92.0,13.0,9.8,10.0
10.8,3.5,0,5.3,11.0,978.93,12.4,77.71,17.3,8.7,5.9
6.2,1.8,0,2.0,8.4,982.8,12.0,62.0,17.6,4.7,-0.6
7.2,2.0,0,0.3,7.6,983.6,13.1,53.0,18.4,4.0,-0.7
4.6,1.6,0,5.3,7.2,978.4,3.2,92.0,6.0,1.2,-1.9
8.6,2.6,0,7.4,12.8,963.8,10.9,98.0,14.3,8.3,8.2
10.4,3.1,0,7.3,11.2,981.8,10.8,84.0,17.0,8.0,4.8
13.8,4.9,0,7.0,16.1,969.7,15.7,89.0,18.6,14.7,14.0
8.0,2.6,0,4.7,11.6,984.7,18.0,55.0,23.1,16.0,12.4
5.2,1.3,0,1.7,12.3,987.2,17.0,65.0,21.3,8.2,3.0
4.2,1.0,10,0.0,5.8,974.5,2.1,83.0,8.6,-3.8,-8.1
11.4,4.1,0,6.0,7.9,984.7,5.1,90.0,8.2,-0.2,-3.1
8.1,3.1,1,0.0,2.1,993.2,-7.7,63.0,-3.3,-12.2,-14.8
